t, ir, imu 
197.17000, -80.02736, 32474.00000
197.22000, 124.36506, 32120.00000
197.27000, -54.67673, 32150.00000
197.32000, -93.92301, 31702.00000
197.37000, -162.98084, 32548.00000
197.42000, 52.06170, 31312.00000
197.47000, -125.98277, 32388.00000
197.52000, -59.79718, 32000.00000
197.57000, 183.28763, 32276.00000
197.62000, 49.85543, 32058.00000
197.67000, 90.64337, 32208.00000
197.72000, 55.70009, 32326.00000
197.77000, 129.89243, 31966.00000
197.82000, 6.17052, 31990.00000
197.87000, -56.78171, 32356.00000
197.92000, 115.06006, 31886.00000
197.97000, 6.29919, 32190.00000
198.02000, -19.70827, 31902.00000
198.07000, 12.27715, 31706.00000
198.12000, -134.21877, 32288.00000
198.17000, 79.18144, 32074.00000
198.22000, 123.29148, 32090.00000
198.27000, 5.90904, 32034.00000
198.32000, 23.27202, 32290.00000
198.37000, 79.44146, 31950.00000
198.42000, 4.49365, 32262.00000
198.47000, 6.69137, 32064.00000
198.52000, 35.12988, 32114.00000
198.57000, -39.50299, 31896.00000
198.62000, -63.83014, 32328.00000
198.67000, 36.30051, 31722.00000
198.72000, -62.39100, 32480.00000
198.77000, 28.18910, 31764.00000
198.82000, 1.00818, 32182.00000
198.87000, -83.85090, 32214.00000
198.92000, 97.38665, 31914.00000
198.97000, -64.60062, 32150.00000
199.02000, -30.62593, 31986.00000
199.07000, -0.54461, 32054.00000
199.12000, -40.49010, 32014.00000
199.17000, -12.98176, 32038.00000
199.22000, -11.63243, 32224.00000
199.27000, 58.17639, 32028.00000
199.32000, 14.68975, 32292.00000
199.37000, 36.64255, 31560.00000
199.42000, -128.11198, 32362.00000
199.47000, -16.50465, 31790.00000
199.52000, 40.01275, 32312.00000
199.57000, -2.12703, 31794.00000
199.62000, 6.57239, 32590.00000
199.67000, 95.25453, 31632.00000
199.72000, -16.45799, 32192.00000
199.77000, -98.11085, 32208.00000
199.82000, 131.83896, 31894.00000
199.87000, -60.05691, 32092.00000
199.92000, -34.85711, 31798.00000
199.97000, -48.35846, 32162.00000
200.02000, -2.22192, 32438.00000
200.07000, 183.24794, 31904.00000
200.12000, -14.48838, 32504.00000
200.17000, 50.49367, 31632.00000
200.22000, -71.48410, 32538.00000
200.27000, -9.41267, 31890.00000
200.32000, 50.69514, 32118.00000
200.37000, -112.26768, 32214.00000
200.42000, 55.72228, 31876.00000
200.47000, -78.77363, 32532.00000
200.52000, 75.27421, 31396.00000
200.57000, -137.02206, 31770.00000
200.62000, -259.92858, 31552.00000
200.67000, -66.58023, 28350.00000
200.72000, -1091.87575, 33480.00000
200.77000, 242.08495, 36996.00000
200.82000, 2513.78701, 29748.00000
200.87000, -211.01512, 30034.00000
200.92000, -1638.20753, 31016.00000
200.97000, -165.12515, 33558.00000
201.02000, 677.28337, 31748.00000
201.07000, 369.76610, 30022.00000
201.12000, -758.64034, 32388.00000
201.17000, 47.86742, 31716.00000
201.22000, 402.21680, 31372.00000
201.27000, -154.45659, 31612.00000
201.32000, 23.75412, 31984.00000
201.37000, 203.36170, 32054.00000
201.42000, 214.28778, 31904.00000
201.47000, 105.33683, 32050.00000
201.52000, 85.01802, 32700.00000
201.57000, 281.96218, 33346.00000
201.62000, 487.37098, 31460.00000
201.67000, -189.12370, 32536.00000
201.72000, -253.93722, 33694.00000
201.77000, 487.30171, 33368.00000
201.82000, 291.37346, 33416.00000
201.87000, 16.84200, 33496.00000
201.92000, 15.67150, 33462.00000
201.97000, -91.96530, 33566.00000
202.02000, -139.40927, 33360.00000
202.07000, -228.01945, 33448.00000
202.12000, -274.77928, 33402.00000
202.17000, -256.27218, 33312.00000
202.22000, -306.05165, 33368.00000
202.27000, -271.42503, 33430.00000
202.32000, -211.73080, 33466.00000
202.37000, -172.40563, 33394.00000
202.42000, -173.29965, 33442.00000
202.47000, -147.41471, 33432.00000
202.52000, -106.75382, 33268.00000
202.57000, -138.97102, 33882.00000
202.62000, 58.44878, 33804.00000
202.67000, 151.70496, 32320.00000
202.72000, -402.25093, 32284.00000
202.77000, -544.27296, 32860.00000
202.82000, -63.92388, 32922.00000
202.87000, 107.97414, 33730.00000
202.92000, 346.14590, 32970.00000
202.97000, 233.05343, 33368.00000
203.02000, 124.66306, 33254.00000
203.07000, 247.62672, 33348.00000
203.12000, 172.68949, 33098.00000
203.17000, 110.94713, 33312.00000
203.22000, 110.29193, 33184.00000
203.27000, 127.29882, 33356.00000
203.32000, 115.24993, 33222.00000
203.37000, 100.06885, 33348.00000
203.42000, 74.63666, 33276.00000
203.47000, 73.43345, 33278.00000
203.52000, 27.94200, 33448.00000
203.57000, 76.85949, 33076.00000
203.62000, -34.09398, 33190.00000
203.67000, -81.31695, 33112.00000
203.72000, -30.29139, 33086.00000
203.77000, -65.67590, 33094.00000
203.82000, -43.10256, 33118.00000
203.87000, -20.95719, 32966.00000
203.92000, -55.83980, 33178.00000
203.97000, -3.71238, 33164.00000
204.02000, 47.57519, 33064.00000
204.07000, -16.94167, 32988.00000
204.12000, -46.28582, 33020.00000
204.17000, -24.96795, 33182.00000
204.22000, 44.85793, 33044.00000
204.27000, 21.92614, 33142.00000
204.32000, 9.17577, 33058.00000
204.37000, 15.77762, 33032.00000
204.42000, -21.48371, 32934.00000
204.47000, -37.12102, 33162.00000
204.52000, 27.07224, 32962.00000
204.57000, 11.82589, 33142.00000
204.62000, 6.36437, 32950.00000
204.67000, 2.96513, 33204.00000
204.72000, 25.65052, 33086.00000
204.77000, 49.11840, 33098.00000
204.82000, -10.15100, 33030.00000
204.87000, -10.55235, 33112.00000
204.92000, -2.32724, 32898.00000
204.97000, -48.08794, 33128.00000
205.02000, -13.27629, 33016.00000
205.07000, 20.16590, 33028.00000
205.12000, -27.29418, 33022.00000
205.17000, -4.86144, 33138.00000
205.22000, 28.81526, 33034.00000
205.27000, 8.70175, 33106.00000
205.32000, -3.17714, 33040.00000
205.37000, -1.04000, 33082.00000
205.42000, -5.11839, 33130.00000
205.47000, 21.84646, 33146.00000
205.52000, 20.99778, 33096.00000
205.57000, -1.07068, 32926.00000
205.62000, -68.41298, 32988.00000
205.67000, -55.30539, 33036.00000
205.72000, 0.30188, 33060.00000
205.77000, 7.28349, 32954.00000
205.82000, -21.86247, 33092.00000
205.87000, 7.57823, 32936.00000
205.92000, -4.18137, 33030.00000
205.97000, -14.03310, 32936.00000
206.02000, -3.63002, 33116.00000
206.07000, 27.48805, 33066.00000
206.12000, 50.01588, 33188.00000
206.17000, 50.01801, 33116.00000
206.22000, 42.64553, 33146.00000
206.27000, 10.36655, 33020.00000
206.32000, -17.91812, 33022.00000
206.37000, -47.81245, 32984.00000
206.42000, -32.79154, 33040.00000
206.47000, -17.73862, 33026.00000
206.52000, -2.62974, 32990.00000
206.57000, -21.21297, 32986.00000
206.62000, -20.55748, 33098.00000
206.67000, 24.79746, 33136.00000
206.72000, 50.62817, 32986.00000
206.77000, -14.40883, 33120.00000
206.82000, 4.99546, 33030.00000
206.87000, 14.51187, 33182.00000
206.92000, 23.63811, 33070.00000
206.97000, 19.35906, 33060.00000
207.02000, -25.17178, 33174.00000
207.07000, 20.46912, 33090.00000
207.12000, 0.27780, 33032.00000
207.17000, -39.08306, 33136.00000
207.22000, -0.36026, 33072.00000
207.27000, -0.42258, 33092.00000
207.32000, -17.20795, 33046.00000
207.37000, -19.01513, 32998.00000
207.42000, -41.13471, 33110.00000
207.47000, -4.71110, 33034.00000
207.52000, 6.34058, 33118.00000
207.57000, 6.60204, 33136.00000
207.62000, 35.13342, 32942.00000
207.67000, -37.98713, 33058.00000
207.72000, -27.50995, 33084.00000
207.77000, 28.57074, 33050.00000
207.82000, 0.89422, 33086.00000
207.87000, 11.60429, 33050.00000
207.92000, 9.86978, 32986.00000
207.97000, -23.11351, 33118.00000
208.02000, 11.61678, 32986.00000
208.07000, 6.18854, 32992.00000
208.12000, -32.52667, 33126.00000
208.17000, 39.01461, 33038.00000
208.22000, 25.09202, 33058.00000
208.27000, -2.49143, 33046.00000
208.32000, 10.15942, 33030.00000
208.37000, -3.61848, 33006.00000
208.42000, -11.57741, 32972.00000
208.47000, -19.81237, 32964.00000
208.52000, -20.00654, 33040.00000
208.57000, 11.55330, 33042.00000
208.62000, 25.64425, 33022.00000
208.67000, 8.92044, 32978.00000
208.72000, -7.50011, 33006.00000
208.77000, -0.91022, 33058.00000
208.82000, 23.15326, 33012.00000
208.87000, 9.27123, 32884.00000
208.92000, -41.72811, 33000.00000
208.97000, -13.73083, 32960.00000
209.02000, 11.37998, 30452.00000
209.07000, -765.72990, 28226.00000
209.12000, -1657.54052, 32986.00000
209.17000, 118.08127, 34594.00000
209.22000, 1703.50881, 36640.00000
209.27000, 1784.47423, 33942.00000
209.32000, 822.49734, 33412.00000
209.37000, -267.07194, 31942.00000
209.42000, -557.53379, 32676.00000
209.47000, -518.49843, 33494.00000
209.52000, 83.08409, 32550.00000
209.57000, -184.00657, 32608.00000
209.62000, -372.49854, 30172.00000
209.67000, -910.82204, 31548.00000
209.72000, -708.81812, 33452.00000
209.77000, 572.18731, 32622.00000
209.82000, 404.85157, 32242.00000
209.87000, -77.66119, 31544.00000
209.92000, -186.48122, 31778.00000
209.97000, -150.54089, 32630.00000
210.02000, 287.97587, 38016.00000
210.07000, 2002.11697, 37500.00000
210.12000, 2208.24257, 35166.00000
210.17000, 249.46171, 32314.00000
210.22000, -1132.77321, 30914.00000
210.27000, -1746.72578, 30218.00000
210.32000, -1643.61974, 31786.00000
210.37000, -794.80769, 32792.00000
210.42000, 90.78511, 33282.00000
210.47000, 310.36411, 31180.00000
210.52000, -330.77349, 29882.00000
210.57000, -997.31221, 32042.00000
210.62000, -47.05182, 32196.00000
210.67000, 585.82989, 29400.00000
210.72000, -492.80285, 29616.00000
210.77000, -662.52945, 28936.00000
210.82000, -268.54716, 30946.00000
210.87000, 374.49256, 32172.00000
210.92000, 1262.83390, 28114.00000
210.97000, -113.66648, 30766.00000
211.02000, 29.84227, 28368.00000
211.07000, 289.46137, 26856.00000
211.12000, -861.95958, 29678.00000
211.17000, 363.03028, 26044.00000
211.22000, -51.71937, 29554.00000
211.27000, 248.06938, 31364.00000
211.32000, 1917.73941, 31676.00000
211.37000, 1568.94075, 32454.00000
211.42000, 1386.40485, 31684.00000
211.47000, 905.57284, 30944.00000
211.52000, 129.43960, 31686.00000
211.57000, 146.30454, 32638.00000
211.62000, 442.95188, 31094.00000
211.67000, -204.44109, 31316.00000
211.72000, -603.07385, 31812.00000
211.77000, -268.50518, 32596.00000
211.82000, -82.67408, 32148.00000
211.87000, -254.28535, 32098.00000
211.92000, -510.65853, 31794.00000
211.97000, -581.25781, 32214.00000
212.02000, -506.49945, 31948.00000
212.07000, -480.05399, 31996.00000
212.12000, -538.67373, 31422.00000
212.17000, -624.67164, 30826.00000
212.22000, -826.78726, 31756.00000
212.27000, -419.09767, 32596.00000
212.32000, 145.97392, 31158.00000
212.37000, -273.85660, 31806.00000
212.42000, -322.25805, 31564.00000
212.47000, -38.41398, 31752.00000
212.52000, -78.07448, 31736.00000
212.57000, 40.95412, 32352.00000
212.62000, 232.94609, 31996.00000
212.67000, 212.16644, 30952.00000
212.72000, -246.68455, 30152.00000
212.77000, -534.50594, 31570.00000
212.82000, 33.21080, 34364.00000
212.87000, 1248.99423, 34748.00000
212.92000, 1448.49512, 31644.00000
212.97000, -28.11972, 32098.00000
213.02000, -479.52099, 30360.00000
213.07000, -549.26198, 31112.00000
213.12000, -597.51300, 31030.00000
213.17000, -135.02965, 30162.00000
213.22000, -426.73612, 29676.00000
213.27000, -530.02795, 29534.00000
213.32000, -353.77878, 28830.00000
213.37000, -365.51776, 28612.00000
213.42000, -319.67502, 29374.00000
213.47000, 172.46536, 29650.00000
213.52000, 520.79053, 29046.00000
213.57000, 338.03965, 32116.00000
213.62000, 1200.42321, 30732.00000
213.67000, 1186.09044, 31970.00000
213.72000, 771.37153, 35142.00000
213.77000, 1940.07676, 33902.00000
213.82000, 1432.91748, 35024.00000
213.87000, 769.97810, 35294.00000
213.92000, 826.99572, 35772.00000
213.97000, 423.46824, 33278.00000
214.02000, -645.20559, 32688.00000
214.07000, -1422.91082, 32914.00000
214.12000, -1119.09501, 32892.00000
214.17000, -991.86267, 32108.00000
214.22000, -1167.43420, 32616.00000
214.27000, -960.28823, 32954.00000
214.32000, -536.14467, 32754.00000
214.37000, -514.51077, 33202.00000
214.42000, -338.95298, 33070.00000
214.47000, -206.94315, 33014.00000
214.52000, -249.02046, 33010.00000
214.57000, -177.50461, 32756.00000
214.62000, -183.44347, 33576.00000
214.67000, 92.41150, 33480.00000
214.72000, 243.73872, 32588.00000
214.77000, -153.84915, 33142.00000
214.82000, -48.37722, 32940.00000
214.87000, 123.77432, 32430.00000
214.92000, -117.08018, 32004.00000
214.97000, -221.54459, 33164.00000
215.02000, 219.98360, 34954.00000
215.07000, 1008.00462, 35356.00000
215.12000, 1118.81462, 36680.00000
215.17000, 1170.05418, 36014.00000
215.22000, 840.11185, 34952.00000
215.27000, -42.63176, 35110.00000
215.32000, -221.18948, 36696.00000
215.37000, 311.89434, 35662.00000
215.42000, 44.45233, 34178.00000
215.47000, -869.25465, 36244.00000
215.52000, -285.27393, 35192.00000
215.57000, -148.52397, 34348.00000
215.62000, -864.28877, 35702.00000
215.67000, -307.55799, 36082.00000
215.72000, 134.20748, 33796.00000
215.77000, -710.76039, 34512.00000
215.82000, -755.22070, 34942.00000
215.87000, -91.34777, 33806.00000
215.92000, -422.63187, 34788.00000
215.97000, -201.23792, 35670.00000
216.02000, 461.97328, 35496.00000
216.07000, 385.43006, 35812.00000
216.12000, 325.97396, 35238.00000
216.17000, 177.20746, 35724.00000
216.22000, 150.95618, 28574.00000
216.27000, -1889.13233, 35618.00000
216.32000, -551.06816, 33622.00000
216.37000, 1029.34629, 36706.00000
216.42000, 690.07468, 34106.00000
216.47000, 679.86387, 34386.00000
216.52000, -140.55774, 36170.00000
216.57000, 791.01930, 35188.00000
216.62000, 573.70868, 35874.00000
216.67000, 291.04391, 33120.00000
216.72000, -380.17064, 34108.00000
216.77000, -581.62303, 35224.00000
216.82000, 348.14905, 34968.00000
216.87000, 259.19116, 32176.00000
216.92000, -777.53119, 35144.00000
216.97000, -124.81467, 34548.00000
217.02000, 531.37035, 33008.00000
217.07000, -476.81824, 34254.00000
217.12000, -113.48204, 32824.00000
217.17000, -130.71366, 34138.00000
217.22000, -64.43808, 34118.00000
217.27000, 390.33666, 35062.00000
217.32000, 464.99825, 33932.00000
217.37000, 215.31036, 34686.00000
217.42000, 101.57364, 34334.00000
217.47000, 216.60408, 34632.00000
217.52000, 85.93815, 34840.00000
217.57000, 204.14712, 34282.00000
217.62000, -39.56985, 35116.00000
217.67000, 73.25697, 34820.00000
217.72000, 132.63134, 35296.00000
217.77000, 56.45794, 35798.00000
217.82000, 266.42913, 35052.00000
217.87000, -56.36335, 35362.00000
217.92000, -184.64003, 36922.00000
217.97000, 391.78357, 37186.00000
218.02000, 527.92012, 36960.00000
218.07000, 127.99023, 34654.00000
218.12000, -770.38995, 37506.00000
218.17000, -214.81370, 37736.00000
218.22000, 522.55150, 33480.00000
218.27000, -1262.07940, 35564.00000
218.32000, -1129.16471, 35286.00000
218.37000, -201.85672, 34650.00000
218.42000, -676.83533, 34996.00000
218.47000, -427.44338, 36778.00000
218.52000, 370.68977, 34880.00000
218.57000, 14.30604, 35104.00000
218.62000, -381.09947, 35750.00000
218.67000, 196.60130, 35664.00000
218.72000, 225.36894, 33380.00000
218.77000, -547.98299, 36568.00000
218.82000, 234.10355, 36454.00000
218.87000, 978.17883, 30716.00000
218.92000, -1307.27026, 23902.00000
218.97000, -3916.69498, 33108.00000
219.02000, -632.01709, 31984.00000
219.07000, 1661.28719, 29786.00000
219.12000, -265.06541, 32214.00000
219.17000, 715.86434, 31940.00000
219.22000, 1332.49486, 31300.00000
219.27000, 705.49899, 32762.00000
219.32000, 1142.98517, 29814.00000
219.37000, 435.81835, 30672.00000
219.42000, 49.66726, 31882.00000
219.47000, 993.96862, 31432.00000
219.52000, 805.20979, 31334.00000
219.57000, 477.14702, 31776.00000
219.62000, 592.87981, 32020.00000
219.67000, 609.81745, 32026.00000
219.72000, 450.74790, 31530.00000
219.77000, 138.78531, 32192.00000
219.82000, 160.97960, 32150.00000
219.87000, 200.80157, 32484.00000
219.92000, 87.11507, 31928.00000
219.97000, -132.09875, 31894.00000
220.02000, -341.16645, 32414.00000
220.07000, -156.55175, 32456.00000
220.12000, -123.28246, 32518.00000
220.17000, -222.02055, 32512.00000
220.22000, -258.43344, 32538.00000
220.27000, -299.53100, 32538.00000
220.32000, -320.22075, 32602.00000
220.37000, -317.84994, 32572.00000
220.42000, -322.83528, 32568.00000
220.47000, -330.24906, 32500.00000
220.52000, -332.52927, 32554.00000
220.57000, -306.41452, 32536.00000
220.62000, -258.01545, 32618.00000
220.67000, -211.42456, 32588.00000
220.72000, -175.46848, 32526.00000
220.77000, -179.58102, 32614.00000
220.82000, -124.18994, 32538.00000
220.87000, -97.38859, 32586.00000
220.92000, -77.30805, 32618.00000
220.97000, -19.58481, 32540.00000
221.02000, -24.43951, 32682.00000
221.07000, 24.45143, 32648.00000
221.12000, 60.43062, 32608.00000
221.17000, 31.93196, 32662.00000
221.22000, 58.92932, 32698.00000
221.27000, 87.33677, 32594.00000
221.32000, 54.16268, 32578.00000
221.37000, 33.11579, 32592.00000
221.42000, 55.02892, 32572.00000
221.47000, 55.13779, 33068.00000
221.52000, 203.17968, 32484.00000
221.57000, 80.26513, 32596.00000
221.62000, -47.65445, 32836.00000
221.67000, 127.23487, 32484.00000
221.72000, 18.08861, 32712.00000
221.77000, 5.65837, 32686.00000
221.82000, 81.08163, 32720.00000
221.87000, 39.87654, 32572.00000
221.92000, 2.59648, 32950.00000
221.97000, 86.86588, 32768.00000
222.02000, 90.98254, 31834.00000
222.07000, -289.52433, 32292.00000
222.12000, -222.37431, 26568.00000
222.17000, -1711.06145, 29620.00000
222.22000, -1368.54719, 26246.00000
222.27000, -821.00262, 24790.00000
222.32000, -1816.64624, 28180.00000
222.37000, 59.04160, 35706.00000
222.42000, 3320.20917, 38606.00000
222.47000, 4589.28086, 37408.00000
222.52000, 3014.82700, 38644.00000
222.57000, 2126.79575, 38516.00000
222.62000, 1637.19823, 36892.00000
222.67000, 198.82739, 35122.00000
222.72000, -1035.79174, 33532.00000
222.77000, -1806.36302, 32762.00000
222.82000, -2059.21893, 30594.00000
222.87000, -2450.15540, 30034.00000
222.92000, -2481.10891, 33942.00000
222.97000, -625.63973, 31268.00000
223.02000, -541.98089, 28446.00000
223.07000, -2054.49441, 23426.00000
223.12000, -3131.90538, 23568.00000
223.17000, -2755.63240, 25462.00000
223.22000, -667.90966, 31426.00000
223.27000, 2033.88871, 34894.00000
223.32000, 3923.04865, 35800.00000
223.37000, 3631.81845, 34270.00000
223.42000, 2327.29823, 33572.00000
223.47000, 1224.99766, 34864.00000
223.52000, 1254.16116, 32240.00000
223.57000, 299.81427, 33340.00000
223.62000, -179.53572, 34752.00000
223.67000, 625.78092, 33288.00000
223.72000, -24.82839, 34832.00000
223.77000, -94.32086, 32542.00000
223.82000, -504.92996, 30978.00000
223.87000, -1605.75094, 31116.00000
223.92000, -1328.00718, 33948.00000
223.97000, -79.01868, 34504.00000
224.02000, 524.92228, 31378.00000
224.07000, -762.28906, 32794.00000
224.12000, -767.97875, 34126.00000
224.17000, 326.16255, 28762.00000
224.22000, -1353.11187, 27470.00000
224.27000, -2444.16076, 35376.00000
224.32000, 935.38784, 33008.00000
224.37000, 1534.74377, 29592.00000
224.42000, -973.15118, 34924.00000
224.47000, 707.82190, 29824.00000
224.52000, 253.55893, 29500.00000
224.57000, -1327.27873, 33148.00000
224.62000, 720.58269, 34832.00000
224.67000, 1726.81655, 32406.00000
224.72000, 560.28833, 34154.00000
224.77000, 438.28327, 33026.00000
224.82000, 502.65372, 33052.00000
224.87000, -83.08003, 33216.00000
224.92000, 75.73697, 34710.00000
224.97000, 458.15948, 33234.00000
225.02000, 69.40631, 32350.00000
225.07000, -693.18252, 33760.00000
225.12000, -167.42503, 33062.00000
225.17000, -92.80959, 32612.00000
225.22000, -529.40747, 32548.00000
225.27000, -442.39773, 33346.00000
225.32000, -100.42281, 33138.00000
225.37000, -14.24223, 33932.00000
225.42000, 108.98580, 31774.00000
225.47000, -412.88276, 26742.00000
225.52000, -2297.34153, 31530.00000
225.57000, -894.24505, 33864.00000
225.62000, 1451.34187, 36028.00000
225.67000, 1753.76723, 33918.00000
225.72000, 991.21416, 33306.00000
225.77000, 10.38890, 33362.00000
225.82000, 79.56448, 28956.00000
225.87000, -1276.37718, 33362.00000
225.92000, -422.72113, 32676.00000
225.97000, 718.08523, 32560.00000
226.02000, -65.40991, 31172.00000
226.07000, -314.06288, 32774.00000
226.12000, 31.84582, 31614.00000
226.17000, 106.45506, 32480.00000
226.22000, 8.78240, 31890.00000
226.27000, 153.78288, 32068.00000
226.32000, -2.28355, 31868.00000
226.37000, 64.63532, 31390.00000
226.42000, -121.94651, 32622.00000
226.47000, 246.99309, 31772.00000
226.52000, 221.10375, 32208.00000
226.57000, 45.16392, 31934.00000
226.62000, 143.60854, 31894.00000
226.67000, 0.88253, 32198.00000
226.72000, 125.78000, 31786.00000
226.77000, 29.33240, 32080.00000
226.82000, 8.03287, 31706.00000
226.87000, -9.71054, 32480.00000
226.92000, 122.67932, 31564.00000
226.97000, -19.44674, 31590.00000
227.02000, -246.96722, 29810.00000
227.07000, -622.05749, 29574.00000
227.12000, -851.33688, 30222.00000
227.17000, -261.72806, 32772.00000
227.22000, 765.64443, 30844.00000
227.27000, 451.76957, 34728.00000
227.32000, 991.59521, 33398.00000
227.37000, 1247.57551, 29900.00000
227.42000, -805.05704, 31890.00000
227.47000, -497.09275, 35828.00000
227.52000, 1437.16435, 35602.00000
227.57000, 1397.50564, 34862.00000
227.62000, 340.91944, 35566.00000
227.67000, 241.56598, 31852.00000
227.72000, -959.74914, 32754.00000
227.77000, -1374.94267, 31952.00000
227.82000, -881.50328, 23490.00000
227.87000, -3578.37377, 27650.00000
227.92000, -2796.96967, 29894.00000
227.97000, 280.69653, 26212.00000
228.02000, -791.50754, 28672.00000
228.07000, -351.63192, 29874.00000
228.12000, 1211.35913, 28480.00000
228.17000, 656.47586, 29454.00000
228.22000, 722.02445, 29592.00000
228.27000, 1124.97000, 28978.00000
228.32000, 733.69462, 29396.00000
228.37000, 738.36399, 28806.00000
228.42000, 639.61141, 27762.00000
228.47000, 112.50632, 24122.00000
228.52000, -1031.84137, 26882.00000
228.57000, -369.16691, 32816.00000
228.62000, 2487.58717, 36292.00000
228.67000, 3771.05435, 20926.00000
228.72000, -1721.28457, 21484.00000
228.77000, -4143.06795, 23232.00000
228.82000, -959.38009, 26522.00000
228.87000, 441.77129, 29040.00000
228.92000, 1770.10409, 29068.00000
228.97000, 1692.04333, 29610.00000
229.02000, 1288.85675, 29172.00000
229.07000, 939.05081, 31958.00000
229.12000, 1320.06159, 31526.00000
229.17000, 1257.69776, 29540.00000
229.22000, -206.88780, 26898.00000
229.27000, -1455.56652, 25514.00000
229.32000, -2008.21076, 27898.00000
229.38000, -952.48360, 27464.00000
229.43000, -392.36819, 26472.00000
229.48000, -946.50414, 27832.00000
229.53000, -405.49340, 25114.00000
229.58000, -801.30231, 24988.00000
229.63000, -1243.88760, 23716.00000
229.68000, -982.82390, 25218.00000
229.73000, -416.83518, 23514.00000
229.78000, -275.45742, 21488.00000
229.83000, -1085.11783, 22298.00000
229.88000, -521.63577, 20594.00000
229.93000, -322.71177, 21980.00000
229.98000, 66.61873, 21710.00000
230.03000, 719.07787, 36988.00000
230.08000, 5255.55706, 32172.00000
230.13000, 5406.44271, 25956.00000
230.18000, -186.64181, 32936.00000
230.23000, 1348.20343, 28164.00000
230.28000, 1026.15538, 26444.00000
230.33000, -1669.73061, 27156.00000
230.38000, -1011.48373, 30050.00000
230.43000, 82.55225, 29998.00000
230.48000, 238.51401, 33006.00000
230.53000, 607.22770, 32970.00000
230.58000, 739.53171, 35648.00000
230.63000, 728.29527, 34470.00000
230.68000, 314.17566, 32228.00000
230.73000, -1342.40206, 29514.00000
230.78000, -2507.08003, 34704.00000
230.83000, -952.38021, 36250.00000
230.88000, 593.12603, 33996.00000
230.93000, -770.56699, 32442.00000
230.98000, -1786.41334, 32154.00000
231.03000, -1729.90794, 33736.00000
231.08000, -964.03123, 33532.00000
231.13000, -612.66230, 33224.00000
231.18000, -814.95418, 33502.00000
231.23000, -586.88800, 33892.00000
231.28000, -270.70828, 33996.00000
231.33000, -132.34104, 29480.00000
231.38000, -1450.32819, 31624.00000
